recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend
7,"7) $1,000 +",1306.86,1,1,Urban,1,Web,Womens E-Mail,1,0,0.0
1,"6) $750 - $1,000",751.25,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
5,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,1,0,0.0
9,4) $350 - $500,461.47,1,0,Rural,0,Web,No E-Mail,0,0,0.0
6,4) $350 - $500,395.11,1,0,Rural,0,Web,No E-Mail,0,0,0.0
5,3) $200 - $350,267.75,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
11,2) $100 - $200,127.95,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
3,5) $500 - $750,598.9,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0
3,1) $0 - $100,72.18,1,0,Rural,1,Phone,Mens E-Mail,0,0,0.0
10,2) $100 - $200,133.02,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
12,1) $0 - $100,31.05,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0
7,2) $100 - $200,177.69,1,0,Rural,0,Web,Womens E-Mail,1,0,0.0
11,1) $0 - $100,35.95,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
4,3) $200 - $350,229.24,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
1,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
9,2) $100 - $200,187.63,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0
9,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
10,2) $100 - $200,137.83,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0
8,3) $200 - $350,323.3,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0
1,1) $0 - $100,32.46,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
1,2) $100 - $200,140.43,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0
6,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
10,4) $350 - $500,365.78,1,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
10,1) $0 - $100,53.32,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0
1,5) $500 - $750,685.94,1,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0
1,1) $0 - $100,87.02,1,0,Rural,0,Web,No E-Mail,0,0,0.0
6,3) $200 - $350,330.39,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0
11,1) $0 - $100,87.96,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
4,2) $100 - $200,193.54,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
8,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
5,4) $350 - $500,411.74,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
2,2) $100 - $200,144.54,0,1,Urban,0,Web,No E-Mail,0,0,0.0
7,"6) $750 - $1,000",796.35,0,1,Rural,1,Phone,Mens E-Mail,1,0,0.0
4,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
9,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
11,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0
10,2) $100 - $200,197.73,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0
2,3) $200 - $350,249.55,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
2,1) $0 - $100,99.92,1,0,Rural,1,Web,No E-Mail,1,0,0.0
7,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0
2,"7) $1,000 +",1012.9,1,1,Rural,1,Multichannel,No E-Mail,1,0,0.0
9,2) $100 - $200,147.74,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
10,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
2,3) $200 - $350,287.11,1,0,Urban,0,Multichannel,Mens E-Mail,1,0,0.0
9,3) $200 - $350,284.01,1,1,Surburban,1,Web,Mens E-Mail,0,0,0.0
2,5) $500 - $750,590.97,0,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0.0
10,2) $100 - $200,100.67,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
1,2) $100 - $200,185.07,1,0,Surburban,0,Phone,Womens E-Mail,1,1,101.06
7,4) $350 - $500,496.15,1,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0
7,3) $200 - $350,200.04,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0
8,4) $350 - $500,399.59,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
1,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
6,3) $200 - $350,207.93,1,0,Rural,0,Phone,Mens E-Mail,1,0,0.0
10,1) $0 - $100,36.89,0,1,Urban,0,Web,No E-Mail,0,0,0.0
10,3) $200 - $350,313.54,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0
3,1) $0 - $100,90.73,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
4,2) $100 - $200,193.99,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0
4,1) $0 - $100,67.06,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
4,5) $500 - $750,679.07,0,1,Surburban,1,Web,Mens E-Mail,1,0,0.0
8,2) $100 - $200,127.66,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
6,1) $0 - $100,94.29,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
3,"7) $1,000 +",1136.05,1,1,Surburban,1,Web,Mens E-Mail,0,0,0.0
6,4) $350 - $500,444.75,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
3,3) $200 - $350,212.73,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0
5,2) $100 - $200,108.72,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
11,4) $350 - $500,369.43,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0
2,"6) $750 - $1,000",801.22,0,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
1,"6) $750 - $1,000",912.46,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
1,1) $0 - $100,40.08,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
12,4) $350 - $500,410.06,1,0,Urban,0,Phone,Mens E-Mail,1,0,0.0
9,1) $0 - $100,84.56,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
10,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0
2,2) $100 - $200,165.49,1,0,Urban,1,Web,Womens E-Mail,1,0,0.0
4,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
12,1) $0 - $100,31.23,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
2,3) $200 - $350,244.82,0,1,Rural,1,Web,Womens E-Mail,1,0,0.0
1,2) $100 - $200,106.78,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
8,2) $100 - $200,116.96,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
2,2) $100 - $200,176.99,1,0,Rural,1,Phone,Mens E-Mail,0,0,0.0
11,3) $200 - $350,213.08,0,1,Surburban,1,Web,No E-Mail,1,0,0.0
3,1) $0 - $100,94.48,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
5,1) $0 - $100,70.0,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
2,1) $0 - $100,29.99,1,0,Rural,1,Phone,Womens E-Mail,0,0,0.0
2,5) $500 - $750,687.74,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
10,3) $200 - $350,208.38,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
4,1) $0 - $100,51.95,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
3,3) $200 - $350,326.07,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0
8,1) $0 - $100,50.61,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
2,3) $200 - $350,206.78,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
10,4) $350 - $500,474.19,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
3,2) $100 - $200,160.54,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
1,4) $350 - $500,444.46,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0
4,1) $0 - $100,51.29,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
7,"7) $1,000 +",1046.24,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
1,5) $500 - $750,592.86,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0
3,3) $200 - $350,321.79,1,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
3,2) $100 - $200,139.0,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
1,"7) $1,000 +",1313.25,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
11,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
8,2) $100 - $200,121.35,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
7,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
9,2) $100 - $200,194.16,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
11,1) $0 - $100,74.9,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0
10,1) $0 - $100,45.17,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
1,5) $500 - $750,553.55,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
3,2) $100 - $200,126.72,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
12,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
10,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0
9,2) $100 - $200,191.44,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
6,4) $350 - $500,487.39,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
2,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
5,5) $500 - $750,620.15,1,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
2,3) $200 - $350,261.55,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
11,2) $100 - $200,189.48,1,0,Urban,0,Web,No E-Mail,0,0,0.0
1,5) $500 - $750,556.23,0,1,Urban,1,Multichannel,No E-Mail,0,0,0.0
8,2) $100 - $200,169.18,1,0,Urban,0,Web,No E-Mail,0,0,0.0
1,3) $200 - $350,245.75,1,1,Surburban,1,Web,Womens E-Mail,1,0,0.0
8,1) $0 - $100,68.21,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
2,2) $100 - $200,171.35,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
1,3) $200 - $350,286.95,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0
1,3) $200 - $350,342.39,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0
10,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
2,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
6,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
1,1) $0 - $100,99.14,1,0,Urban,1,Web,Womens E-Mail,1,0,0.0
9,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0
10,3) $200 - $350,320.36,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0
4,3) $200 - $350,227.45,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
2,1) $0 - $100,29.99,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0
4,1) $0 - $100,32.3,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
10,2) $100 - $200,133.83,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
1,3) $200 - $350,240.17,1,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
9,2) $100 - $200,103.87,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
9,4) $350 - $500,353.18,1,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
4,3) $200 - $350,249.04,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
9,3) $200 - $350,206.41,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
10,1) $0 - $100,88.42,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0
9,1) $0 - $100,48.86,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
2,1) $0 - $100,68.38,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
8,1) $0 - $100,99.51,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
6,1) $0 - $100,72.61,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0
3,1) $0 - $100,57.76,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0
9,3) $200 - $350,234.77,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0
4,4) $350 - $500,444.94,0,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
11,1) $0 - $100,70.89,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
9,4) $350 - $500,456.49,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0
8,1) $0 - $100,60.97,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
1,2) $100 - $200,132.18,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0
6,"6) $750 - $1,000",982.76,1,1,Urban,1,Web,Womens E-Mail,1,0,0.0
9,1) $0 - $100,45.16,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
3,5) $500 - $750,616.41,1,1,Urban,1,Phone,Mens E-Mail,0,0,0.0
6,1) $0 - $100,91.94,1,0,Rural,0,Web,No E-Mail,0,0,0.0
6,2) $100 - $200,116.45,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
1,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
11,1) $0 - $100,58.07,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
10,1) $0 - $100,60.36,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0
2,2) $100 - $200,144.61,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0
3,1) $0 - $100,75.15,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
11,2) $100 - $200,118.59,0,1,Rural,0,Web,No E-Mail,0,0,0.0
1,"7) $1,000 +",1345.46,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
9,4) $350 - $500,415.77,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
2,1) $0 - $100,80.58,0,1,Urban,1,Phone,No E-Mail,1,0,0.0
5,2) $100 - $200,166.68,0,1,Urban,1,Phone,Mens E-Mail,1,0,0.0
8,2) $100 - $200,110.04,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
1,4) $350 - $500,352.03,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0
1,1) $0 - $100,48.1,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0
3,"7) $1,000 +",1349.82,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0
6,4) $350 - $500,415.74,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
5,3) $200 - $350,278.28,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0
4,3) $200 - $350,228.43,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
4,3) $200 - $350,261.13,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0
2,2) $100 - $200,136.49,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
9,5) $500 - $750,574.9,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
9,1) $0 - $100,92.37,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
2,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0.0
3,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
10,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
7,1) $0 - $100,44.85,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
7,2) $100 - $200,140.71,1,0,Rural,0,Web,No E-Mail,0,0,0.0
2,1) $0 - $100,42.77,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
12,1) $0 - $100,39.61,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
2,4) $350 - $500,495.72,1,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
2,1) $0 - $100,39.69,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0
11,2) $100 - $200,155.82,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
3,1) $0 - $100,71.3,1,0,Rural,0,Web,Mens E-Mail,1,0,0.0
3,4) $350 - $500,415.14,1,1,Surburban,0,Multichannel,Womens E-Mail,1,0,0.0
10,1) $0 - $100,38.05,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
6,2) $100 - $200,113.53,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0
9,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,1,0,0.0
10,4) $350 - $500,462.83,1,0,Rural,1,Multichannel,Mens E-Mail,0,0,0.0
4,4) $350 - $500,378.55,1,0,Urban,0,Web,No E-Mail,0,0,0.0
9,2) $100 - $200,109.5,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.0
1,5) $500 - $750,723.72,1,1,Urban,1,Web,No E-Mail,0,0,0.0
5,4) $350 - $500,405.21,1,1,Urban,0,Multichannel,Mens E-Mail,1,0,0.0
1,"7) $1,000 +",1085.17,1,1,Surburban,1,Web,Womens E-Mail,1,0,0.0
1,2) $100 - $200,132.8,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
10,4) $350 - $500,472.41,1,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
10,1) $0 - $100,29.99,0,1,Rural,1,Web,Womens E-Mail,0,0,0.0
9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
2,"7) $1,000 +",1532.07,0,1,Rural,1,Multichannel,Mens E-Mail,0,0,0.0
4,2) $100 - $200,174.95,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
9,2) $100 - $200,199.87,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
2,"6) $750 - $1,000",777.98,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0
4,3) $200 - $350,216.42,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
4,2) $100 - $200,170.78,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0
5,2) $100 - $200,125.4,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
10,1) $0 - $100,79.3,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
1,1) $0 - $100,52.45,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
2,1) $0 - $100,92.32,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
2,1) $0 - $100,92.85,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
3,1) $0 - $100,38.08,1,0,Surburban,0,Phone,No E-Mail,1,0,0.0
8,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
7,2) $100 - $200,189.57,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0.0
8,4) $350 - $500,364.01,0,1,Urban,0,Web,No E-Mail,0,0,0.0
2,2) $100 - $200,146.76,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
9,1) $0 - $100,56.82,1,0,Urban,1,Web,No E-Mail,0,0,0.0
2,3) $200 - $350,337.28,0,1,Urban,0,Web,No E-Mail,0,0,0.0
1,2) $100 - $200,106.31,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
5,2) $100 - $200,175.81,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
5,3) $200 - $350,254.72,0,1,Urban,0,Web,No E-Mail,0,0,0.0
9,2) $100 - $200,114.44,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
9,2) $100 - $200,106.43,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0
6,2) $100 - $200,114.53,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
10,1) $0 - $100,29.99,1,0,Rural,1,Web,No E-Mail,0,0,0.0
1,2) $100 - $200,176.59,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
4,1) $0 - $100,46.07,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
9,3) $200 - $350,304.69,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0
10,2) $100 - $200,140.92,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
1,4) $350 - $500,478.33,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
5,1) $0 - $100,62.65,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0
9,3) $200 - $350,307.96,1,1,Urban,0,Web,Mens E-Mail,0,0,0.0
4,3) $200 - $350,239.28,1,0,Urban,1,Multichannel,No E-Mail,0,0,0.0
3,1) $0 - $100,74.75,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
1,1) $0 - $100,35.33,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
1,5) $500 - $750,548.13,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0
10,1) $0 - $100,61.61,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
8,3) $200 - $350,255.07,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
7,2) $100 - $200,190.02,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
10,1) $0 - $100,31.12,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
12,2) $100 - $200,104.64,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
10,1) $0 - $100,97.7,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
3,5) $500 - $750,530.89,1,1,Rural,1,Web,Mens E-Mail,0,0,0.0
10,4) $350 - $500,379.18,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
5,"6) $750 - $1,000",943.74,1,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0.0
9,3) $200 - $350,334.88,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
1,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
7,2) $100 - $200,121.92,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0
5,4) $350 - $500,427.54,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
1,4) $350 - $500,394.42,1,1,Surburban,0,Web,No E-Mail,1,0,0.0
10,1) $0 - $100,84.87,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0
1,2) $100 - $200,157.42,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0
10,1) $0 - $100,37.43,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
3,1) $0 - $100,33.24,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
2,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
10,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
10,1) $0 - $100,38.96,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
6,2) $100 - $200,185.96,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
1,5) $500 - $750,572.72,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
2,3) $200 - $350,268.97,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
8,4) $350 - $500,359.58,1,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
1,4) $350 - $500,396.89,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
1,2) $100 - $200,117.32,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0
4,1) $0 - $100,86.57,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
11,5) $500 - $750,523.36,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0
10,1) $0 - $100,68.69,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
1,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
10,2) $100 - $200,162.46,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0
1,1) $0 - $100,52.17,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
5,4) $350 - $500,478.31,1,1,Urban,0,Multichannel,No E-Mail,1,0,0.0
3,"7) $1,000 +",1152.49,1,1,Rural,1,Phone,No E-Mail,1,0,0.0
2,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
4,1) $0 - $100,46.48,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0
8,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
10,1) $0 - $100,58.13,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
1,5) $500 - $750,634.27,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0
3,3) $200 - $350,211.73,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
5,2) $100 - $200,142.48,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
7,1) $0 - $100,56.26,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
4,3) $200 - $350,240.38,0,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
11,2) $100 - $200,168.3,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
1,1) $0 - $100,53.18,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
1,"6) $750 - $1,000",912.26,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
6,3) $200 - $350,344.93,1,1,Rural,0,Web,Mens E-Mail,0,0,0.0
11,1) $0 - $100,85.35,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
6,2) $100 - $200,187.19,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0
6,4) $350 - $500,464.17,0,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
6,1) $0 - $100,70.48,0,1,Urban,1,Web,No E-Mail,0,0,0.0
3,1) $0 - $100,72.86,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
2,1) $0 - $100,34.32,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0.0
2,5) $500 - $750,516.52,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0
1,5) $500 - $750,551.21,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
10,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0
10,3) $200 - $350,212.05,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
1,1) $0 - $100,78.63,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0
4,"6) $750 - $1,000",818.79,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0
11,4) $350 - $500,361.65,1,0,Urban,1,Phone,Womens E-Mail,1,0,0.0
9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
1,"7) $1,000 +",1249.7,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0
4,"6) $750 - $1,000",840.16,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
10,3) $200 - $350,244.61,0,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
1,3) $200 - $350,338.72,1,1,Urban,0,Phone,Mens E-Mail,1,0,0.0
7,5) $500 - $750,610.53,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0
